id,parkId,campgroundId,credit,title,altText,caption,url
363,,113,Courtesy Camp Na-Bor-Lee,Camp Na-Bor-Lee Benches,Brown picnic benches on green grass surrounded by tall pine trees.,Camp Na Bor Lee picnic benches are available at each campsite.,https://www.nps.gov/common/uploads/structured_data/C833A096-F1DE-8DCB-8251A58BA4C159DD.jpg
364,,113,Courtesy Camp Na-Bor-Lee,Camp Na-Bor-Lee Trailer,White truck with a yellow canoe is separated from a white camping trailer.,Example of a campsite at Camp Na-Bor-Lee.,https://www.nps.gov/common/uploads/structured_data/C83D63BF-F1D6-FEF5-989A772E8BE71486.jpg
365,,114,NPS Photo/John Zuke,Camp Round Meadow Dorm Exterior,One story brown wooden building,Dormitories sleep up to 30 campers,https://www.nps.gov/common/uploads/structured_data/F084B91B-905B-72E1-A3D30408CE2AD5C6.jpg
366,,114,NPS Photo,Wheel Chair Accessible Dorm,One story brown wooden building with ramp,One of the four Camp Round Meadow dorms has a ramp for wheelchair access.,https://www.nps.gov/common/uploads/structured_data/3C80D2ED-1DD8-B71B-0BAFB5F299667539.jpg
367,,114,NPS Photo,Round Meadow Campfire Circle,Wooden benches surrounding a metal fire ring,Groups can enjoy campfire activities,https://www.nps.gov/common/uploads/structured_data/3C80D435-1DD8-B71B-0BD1A5E17E573A54.jpg
368,,114,NPS Photo,Round Meadow Dorm Interior,Sleeping cots inside a large room,Campers sleep on single cots with vinyl matresses,https://www.nps.gov/common/uploads/structured_data/3C80D591-1DD8-B71B-0BF451D6922D8AC4.jpg
369,,114,NPS Photo,Round Meadow Dining Hall,Open room with windows,Campers can enjoy meals in the dining hall,https://www.nps.gov/common/uploads/structured_data/3C80D6F9-1DD8-B71B-0B1EB86FE795F0EE.jpg
370,,115,NPS/Photo,Lagoon Island Kayakers,Kayakers on the shore with water and sky in the background.,"Photo from campsite #10.",https://www.nps.gov/common/uploads/structured_data/B96C4E71-D45B-CC99-80B192D6B62A4453.jpg
371,,115,NPS/Photo,Island Campsite,Island Campsite,Island campsite 9,https://www.nps.gov/common/uploads/structured_data/B97699C5-9083-CA47-14F75740CFA020B3.jpg
372,,116,NPS / Neal Herbert,Canyon Campground,Campsite in the Canyon Campground,Campsite in the Canyon Campground,https://www.nps.gov/common/uploads/structured_data/7F2AF058-1DD8-B71B-0BAA7C18ECC643DC.jpg
373,,116,NPS / Neal Herbert,Canyon Campground,RV dump station at the Canyon Campground,RV dump station at the Canyon Campground,https://www.nps.gov/common/uploads/structured_data/7F2EE5A9-1DD8-B71B-0B925C3814979BD6.jpg
374,,116,NPS/Renkin,Canyon Campground,Campsites,Canyon Campground,https://www.nps.gov/common/uploads/structured_data/3C8624F1-1DD8-B71B-0B4247166AF8ADA7.jpg
375,,116,NPS/Renkin,Canyon Campground,Large boulder at a campsite,Canyon Campground,https://www.nps.gov/common/uploads/structured_data/3C86261C-1DD8-B71B-0BE2A7791D6898E4.jpg
376,,116,NPS/Renkin,Canyon Campground,Campsite at campground,Canyon Campground,https://www.nps.gov/common/uploads/structured_data/3C862719-1DD8-B71B-0B84346B9F8E2554.jpg
377,,116,NPS/Renkin,Canyon Campground,Tent at campsite,Canyon Campground,https://www.nps.gov/common/uploads/structured_data/3C86288F-1DD8-B71B-0BEE332C4513783E.jpg
378,,116,NPS/Renkin,Canyon Campground,Tent at campsite,Canyon Campground,https://www.nps.gov/common/uploads/structured_data/3C86299E-1DD8-B71B-0B5A6C62FDDF177E.jpg
379,,116,NPS/Renkin,Canyon Campground,RV at campsite,Canyon Campground,https://www.nps.gov/common/uploads/structured_data/3C862B1F-1DD8-B71B-0B55DD39BA3867CA.jpg
380,,117,NPS Photo/S. Millard,Canyon City,People sit at picnic tables in front of a white wall tent,Catching up at Canyon City,https://www.nps.gov/common/uploads/structured_data/404F05FC-1DD8-B71B-0B3095F0610FBE81.jpg
381,,117,NPS photo/S. Spatz,Canyon City Cabin,Front view of a log cabin with porch,"Constructed in the 1960s, the Canyon City log cabin has been part of recreational hiking for decades.",https://www.nps.gov/common/uploads/structured_data/9DB50B60-1DD8-B71B-0B58987985C2DC6A.jpg
382,,117,NPS photo/K. Pontius,Canyon City cabin - inside,Inside of a log cabin with people gathered around a wood stove.,A gathering place out of the elements.,https://www.nps.gov/common/uploads/structured_data/9DCDC829-1DD8-B71B-0B0E222B2D653242.jpg
383,,117,NPS photo/S. Spatz,Warming shelter and bear proof storage,White canvas wall tent and two metal bear storage containers,The wall tent can be used for cooking or shelter.  Two sets of metal bear boxes are located nearby for all items with a scent.,https://www.nps.gov/common/uploads/structured_data/9DE0DC6A-1DD8-B71B-0B9AD7F0A2CCDF15.jpg
384,,119,NPS Photo,Canyon View Large-Size Group Site A,A large-size group campsite,Canyon View Campgrounds large-size group sites are popular during summer holidays.,https://www.nps.gov/common/uploads/structured_data/3C7EE353-1DD8-B71B-0B1CFB42C32F9109.jpg
385,,119,NPS Photo,Canyon View Mid-Size Group Site G9,A mid-size group campsite,Canyon View Campground contains mid-size group sites ideally suited for 7-19 people.,https://www.nps.gov/common/uploads/structured_data/3C7EE61F-1DD8-B71B-0BE74A9D44B457B0.jpg
386,,119,NPS,Canyon View Group Site,A group site at Canyon View Campground features several picnic tables in a circle.,Canyon View group campsite,https://www.nps.gov/common/uploads/structured_data/7DBFD0F9-CB25-5671-97DE2784818E7537.jpg
387,,119,NPS Photo,Canyon View Group Campsite,A shaded campsite is surrounded by fir trees and has two picnic tables.,Canyon View group campsite,https://www.nps.gov/common/uploads/structured_data/7DDD7815-956A-E201-1E6BE1A62C463C84.jpg
388,,119,NPS Photo,"Food Storage Boxes, Canyon View Campground",Three large metal food storage boxes sit in a row in Canyon View Campground.,"These food storage boxes are large enough to hold all scented items, including stoves, coolers, toiletries, and even child car seats.",https://www.nps.gov/common/uploads/structured_data/7DF0A190-E199-B9B7-5F5A14BD3AD6C3E9.jpg
389,,120,NPS Photo,Tent and Lighthouse,Red tent and bicycle at a camp site with the Cape Hatteras Lighthouse in the background.,Campers can see the Cape Hatteras Lighthouse from Cape Point Campground.,https://www.nps.gov/common/uploads/structured_data/3C8394F4-1DD8-B71B-0B0A16A5A656DA33.jpg
390,,120,NPS Photo,Tents and Lighthouse,Two tents and the Cape Hatteras Lighthouse visible behind a grassy camp site.,Camping at Cape Point Campground provides quick access to Cape Point and the Cape Hatteras Lighthouse.,https://www.nps.gov/common/uploads/structured_data/3C839673-1DD8-B71B-0BAEB25938EFAD31.jpg
391,,120,NPS Photo,Shaded Tent,Camp site with a tent and additional shade canopy.,Camp site with a tent and additional shade canopy.,https://www.nps.gov/common/uploads/structured_data/3C83994E-1DD8-B71B-0BC8B413FC375D32.jpg
392,,120,NPS Photo,Tent Camping,Orange tent set up at a grassy camp site at Cape Point Campground.,Tent-camping at Cape Point Campground.,https://www.nps.gov/common/uploads/structured_data/3C839AD8-1DD8-B71B-0BDFFA9613F0D252.jpg
393,,120,NPS Photo,At Cape Point Campground,Two tents visible behind a picnic table among the field at Cape Point Campground.,Tents and tables visible at Cape Point Campground.,https://www.nps.gov/common/uploads/structured_data/3C839C3C-1DD8-B71B-0B6BC8057ABA9D20.jpg
394,,121,NPS Paul Brown,Aerial View of West Caribou Island,Aerial view of West Caribou Island surrounded by the blue waters of Lake Superior.,West Caribou Island is a popular campground for boaters.,https://www.nps.gov/common/uploads/structured_data/3C8033BD-1DD8-B71B-0B050BD24A6D5526.jpg
395,,121,NPS / Paul Brown,View of West Caribou Island,View of West Caribou Island shoreline surrounded by blue water.,West Caribou Island is a popular destination for boaters.,https://www.nps.gov/common/uploads/structured_data/3C803542-1DD8-B71B-0BA77D0621EBC820.jpg
396,,121,NPS / Mike Ausema,Caribou Island Welcomes You,Caribou Island sign with shelter in the distance behind trees.,"Caribou Island Shelter #1",https://www.nps.gov/common/uploads/structured_data/12F9DA7D-9419-F621-E110EB5F64E6A98C.jpg
397,,121,NPS / Alan West,View of Caribou Island Campground,Rock Harbor Channel in the distance through trees with a shelter on the left side.,Caribou Island is a popular boater campground,https://www.nps.gov/common/uploads/structured_data/130416A8-A842-D22B-DC05BBE4FF8D2F6D.jpg
398,,122,NPS,Tent Camping at Carver Campground,Picnic table and tent at a campsite at Carver Campground.,Tent camping opportunities are available at Carver Campground.,https://www.nps.gov/common/uploads/structured_data/932B2DF5-E064-8639-CB2A1E25A9C4A335.jpg
399,,122,NPS,Carver River Access,"The image shows a shallow, clear river flowing through a rocky area, with a wide pebble-covered bank",Carver River Access,https://www.nps.gov/common/uploads/structured_data/15FBFE34-FF94-C011-0CA14AE099C498E1.jpg
400,,122,NPS,Entrance to Carver River Access,"A wide gravel path slopes gently downhill through a dense, green forest.",Road to the river at Carver,https://www.nps.gov/common/uploads/structured_data/1615090F-D4EF-1EC6-A43C15863B7B0521.jpg
401,,122,NPS,Carver Gravel Bar,"A wide, rocky riverbank stretches across the foreground, covered in small, rounded pebbles.",The highway bridge going over Buffalo River at Carver.,https://www.nps.gov/common/uploads/structured_data/163535EA-CD6B-E62A-D255133EBD192405.jpg
402,,122,NPS,Carver Campsite,"A picnic table, fire ring, and a lantern hook in a campsite surrounded by shade trees.",A campsite at Carver Campground.,https://www.nps.gov/common/uploads/structured_data/16A4FB87-FEFC-0B82-03E8E1AA90D04268.jpg
403,,122,NPS,Campsite at Carver,"A brown picnic table, lantern hook, and fire ring sit on a green lawn in a campground.",A shady campsite at Carver Campground.,https://www.nps.gov/common/uploads/structured_data/16BC45F3-EE42-FBA7-A4393E2B7A3DF606.jpeg
404,,123,NPS Photo,Gravel Road_Cataloochee Campground,"Several campsites off of a gravel road through a campground. Tents, cars, and trailers visible.",Cataloochee Campground's road is gravel and each site has a gravel driveway.,https://www.nps.gov/common/uploads/structured_data/3E0945EF-E94D-8DB4-9754B06F9E9C23BB.jpg
405,,123,NPS Photo,Campsite_Cataloochee Campground,"An empty campsite with a fire ring, picnic table, tent pad, and metal pole in view of trash cans.","Each site includes a gravel tent pad, fire ring, and picnic table. Trash receptacles are available throughout the campground.",https://www.nps.gov/common/uploads/structured_data/3E3D4361-BC64-626A-7ADC71144062F7BC.jpg
406,,123,NPS Photo,Stream View_Cataloochee Campground,A rocky stream with greenery along its banks. Bright sky peaks through the tree canopy.,A streamside view near Cataloochee Campground.,https://www.nps.gov/common/uploads/structured_data/3E537896-F951-0FDE-8AB5D99F504BCF63.jpg
407,,123,NPS Photo,RV and Trailer_Cataloochee Campground,"A white RV near a black SUV, a white popup camper, and trash cans in a campground with trees.","In addition to tents, RVs and trailers are permitted at Cataloochee Campground.",https://www.nps.gov/common/uploads/structured_data/3E81F818-C828-2CFF-314A91C476F5859A.jpg
408,,123,NPS Photo,Campsite_Cataloochee Campground,"A picnic table, fire ring, gravel tent pad, and metal pole near a gravel parking area. Trees nearby.",Campsites at Cataloochee Campground offer ample shade in the summer months.,https://www.nps.gov/common/uploads/structured_data/3EA89486-B75C-EBBF-BE9C2E84B20C4E4B.jpg
409,,123,NPS Photo,Parking and Site_Cataloochee Campground,"A picnic table, fire ring, tent pad, and metal pole near a gravel parking area and many trees.",Each site includes a level tent pad near a parking spot. Cataloochee Campground offers a more secluded experience compared to some other Smokies campgrounds.,https://www.nps.gov/common/uploads/structured_data/3EBBB8D0-D7E5-97B2-2603049545BB77FC.jpg
410,,123,NPS Photo,Road_Cataloochee Campground,"A gravel roadway framed by trees. Two tents, a vehicle, and trash receptacles are in the distance.",The gravel campground road is level and passable by most vehicles in good weather.,https://www.nps.gov/common/uploads/structured_data/65BF200E-F489-3B9B-90C3FBA6A7DF5494.jpg
411,,123,NPS Photo,Multiple Sites_Cataloochee Campground,"Two campsites near each other, each within view of restroom structure.",Each site is within walking distance of a restroom facility. Most sites are visible to nearby sites.,https://www.nps.gov/common/uploads/structured_data/663AACBC-06B7-ADDF-904AB0070FA6A39D.jpg
412,,124,NPS photo/M Lang,Family enjoying Cave Creek Campground,Family sitting around a campfire at Cave Creek Campground,Family sitting around a campfire at Cave Creek Campground,https://www.nps.gov/common/uploads/structured_data/CAD2D1A7-09C6-7F1B-C8A2D91D6699D14D.jpg
413,,124,NPS/Christopher Willis,Cave Creek Campgound Camp Site,Campsite nestled amongst the trees at Cave Creek Campground,Cave Creek Campgound Campsite,https://www.nps.gov/common/uploads/structured_data/3C850D5E-1DD8-B71B-0B78B9F07ED8574C.jpg
414,,124,NPS/Christopher Willis,Campground Day Use Area,Cave Creek Campgound Day Use Area,Cave Creek Campgound Day Use Area,https://www.nps.gov/common/uploads/structured_data/3C850BF1-1DD8-B71B-0B831DC5C6A65103.jpg
415,,125,NPS Photo,Cedar Canyon Campground,A camper at Cedar Canyon underneath cottonwood trees near the lake.,Cedar Canyon Campground,https://www.nps.gov/common/uploads/structured_data/F3FB01A9-9575-CE9F-3C5991FF2AE60D05.jpg
416,,126,NPS Photo / Jessica Poppa,Downstream from Cedar Grove,A beautiful river is surrounded by sycamores and other trees.,"The upper Current River is cold, clear, and beautiful. This view looks downstream from Cedar Grove.",https://www.nps.gov/common/uploads/structured_data/00289F73-9DC3-18DF-BA29CD7E5F4D2092.jpg
417,,126,NPS Photo / Jessica Poppa,Cedar Grove River Crossing,A concrete culvert with water rushing through large pipes.,This river crossing is the bridge between Cedar Grove and Dee Murray. The area is very busy in summer.,https://www.nps.gov/common/uploads/structured_data/0007E696-9A18-625D-5AE09C50894A1286.jpg
418,,126,NPS Photo / Jessica Poppa,Cedar Grove River Access,A canoe sits on a shaded gravel bar.,"Each summer, thousands of canoes, kayaks, rafts, or tubes make their way through Cedar Grove.",https://www.nps.gov/common/uploads/structured_data/0015EB50-D01D-F4D7-66978B97EACA5F53.jpg
419,,126,NPS Photo / Terry Sauceda,Cedar Grove Campsite 1,A woodland campsite with fallen leaves on the ground.,Campsites at Cedar Grove offer basic amenities. Some sites have more shade than others.,https://www.nps.gov/common/uploads/structured_data/01B9BFC2-E8E1-CEB1-8F7AC7107C226D08.jpg
420,,126,NPS Photo / Terry Sauceda,Cedar Grove Campsite 2,A campsite with fallen leaves on the ground.,"As leaves fall from the trees, campers can enjoy more sunlight in the campground.",https://www.nps.gov/common/uploads/structured_data/01C6DAE6-CF83-102D-58F0654CAE36A47A.jpg
421,,126,NPS Photo / Terry Sauceda,Cedar Grove Campsite 3,A sandy campsite with an open view of the river.,"Some campsites at Cedar Grove offer riverside camping, often with open views of the water.",https://www.nps.gov/common/uploads/structured_data/01D1D299-BAE7-A29A-986E939816106D10.jpg
422,,126,NPS Photo / Terry Sauceda,Cedar Grove Campsite 4,"A campsite along the water's edge, with some grass.","Riverside sites open up towards the south, letting in plenty of sun.",https://www.nps.gov/common/uploads/structured_data/01DDFE7F-0FB8-5B95-2F03892B249DBA9E.jpg
423,,126,NPS Photo / Terry Sauceda,Cedar Grove Campsite 5,An open campsite right along the water's edge.,"Along the river, sunny sites are balanced out by easy access to cool, clear water.",https://www.nps.gov/common/uploads/structured_data/01E92B2C-E942-8B18-0DD860B466CAB470.jpg
424,,126,NPS Photo / Terry Sauceda,Cedar Grove Campsite 6,A riverside campsite facing a large stone bluff.,"As leaves fall, spectacular sights like this stone bluff are revealed.",https://www.nps.gov/common/uploads/structured_data/01F39755-9805-4B23-6860752883C02DD5.jpg
425,,127,NPS Photo,Cedar Pass Campground Views,dark plants take root in a large pile of debris crumbling down the side of a jagged badlands butte.,Cedar Pass Campground is just a short walk away from stunning views of Cedar Pass.,https://www.nps.gov/common/uploads/structured_data/13241590-F8FA-AA0B-EB40680EEB9A87B5.jpg
426,,128,NPS Photo / Terry Sauceda,Cedar Spring Campsite 5,A campsite with fallen leaves on the ground.,Cedar Spring gives views of the river and nearby bluffs.,https://www.nps.gov/common/uploads/structured_data/F004BE80-D843-0291-CD06D7A9AB184CBE.jpg
427,,128,NPS Photo / Terry Sauceda,Cedar Spring Campsite 6,A campsite separated from the river by brush.,Cedar Spring's campsites are mere feet away from the Current River.,https://www.nps.gov/common/uploads/structured_data/F016433F-EFB4-A281-27CBA7DA930248AA.jpg
428,,129,NPS Graphic,Central Avenue Walk-in Campsites Map Overview,Central Avenue Walk-in Campsites Map,Central Avenue Walk-in Campsites Map,https://www.nps.gov/common/uploads/structured_data/15B3B4B3-AAAD-006D-59C3467748A5BF1E.jpg
429,,130,NPS Photo / R. Snavely,Central Campground Sign,"A brown entrance sign for Central Campground, stating that reservations are required.",Central Campground sites are available by reservation only,https://www.nps.gov/common/uploads/structured_data/7B38260F-0C09-CD26-00AA7C19A3C31004.jpg
